elliq_text,user_text,group_id,memnet_info_items,valid_memNet_info_items,num_valid_memNet_info_items,labels,scores,gpt_text_response,gpt_values,memnet_values,inner_join_values,outer_join_values,inner_join_list,outer_join_list,outer_join_source
Is this a convenient time?,making dinner,0c83233e-599c-4490-b474-efb23697af12,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9323466420173644,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: making dinner.","           value
0           meal
1  making dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0           meal   left_only
1  making dinner   left_only
2       activity  right_only
3        cooking  right_only",[],meal,left_only
Is this a convenient time?,making dinner,0c83233e-599c-4490-b474-efb23697af12,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9323466420173644,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: making dinner.","           value
0           meal
1  making dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0           meal   left_only
1  making dinner   left_only
2       activity  right_only
3        cooking  right_only",[],making dinner,left_only
Is this a convenient time?,making dinner,0c83233e-599c-4490-b474-efb23697af12,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9323466420173644,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: making dinner.","           value
0           meal
1  making dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0           meal   left_only
1  making dinner   left_only
2       activity  right_only
3        cooking  right_only",[],activity,right_only
Is this a convenient time?,making dinner,0c83233e-599c-4490-b474-efb23697af12,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9323466420173644,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: making dinner.","           value
0           meal
1  making dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","           value      _merge
0           meal   left_only
1  making dinner   left_only
2       activity  right_only
3        cooking  right_only",[],cooking,right_only
Is there anything special planned for today?,yes i'm going to the doctor now,0c8e2843-3a33-43be-a3d9-ec2fedabf5ca,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9943251013755798,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor visit.","          value
0   appointment
1  doctor visit","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","          value      _merge
0   appointment   left_only
1  doctor visit   left_only
2      activity  right_only
3        doctor  right_only",[],appointment,left_only
Is there anything special planned for today?,yes i'm going to the doctor now,0c8e2843-3a33-43be-a3d9-ec2fedabf5ca,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9943251013755798,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor visit.","          value
0   appointment
1  doctor visit","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","          value      _merge
0   appointment   left_only
1  doctor visit   left_only
2      activity  right_only
3        doctor  right_only",[],doctor visit,left_only
Is there anything special planned for today?,yes i'm going to the doctor now,0c8e2843-3a33-43be-a3d9-ec2fedabf5ca,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9943251013755798,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor visit.","          value
0   appointment
1  doctor visit","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","          value      _merge
0   appointment   left_only
1  doctor visit   left_only
2      activity  right_only
3        doctor  right_only",[],activity,right_only
Is there anything special planned for today?,yes i'm going to the doctor now,0c8e2843-3a33-43be-a3d9-ec2fedabf5ca,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9943251013755798,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: activity, entity: name, value: doctor visit.","          value
0   appointment
1  doctor visit","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","          value      _merge
0   appointment   left_only
1  doctor visit   left_only
2      activity  right_only
3        doctor  right_only",[],doctor,right_only
Are you free for a few minutes?,no i'm going out i'm going shopping,0c984b70-f74c-4aab-95d5-e6cd92f3836e,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9942703247070312,"Information Items:
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: shopping.","      value
0  activity
1  shopping","      value
0  activity
1  shopping","      value _merge
0  activity   both
1  shopping   both","      value _merge
0  activity   both
1  shopping   both","['activity', 'shopping']",activity,both
Are you free for a few minutes?,no i'm going out i'm going shopping,0c984b70-f74c-4aab-95d5-e6cd92f3836e,"  memory_name entity     value
1    activity   type  activity
2    activity   name  shopping",['shopping'],1,Match,0.9942703247070312,"Information Items:
memory_name: activity, entity: type, value: activity.
memory_name: activity, entity: name, value: shopping.","      value
0  activity
1  shopping","      value
0  activity
1  shopping","      value _merge
0  activity   both
1  shopping   both","      value _merge
0  activity   both
1  shopping   both","['activity', 'shopping']",shopping,both
"While we're on the subject of food, what is your favorite food?",oh my favorite food is chicken and hot dogs as a cute chicken and hot dogs and spaghetti,0ca4701a-f482-4a7b-8d52-432984975aa6,"  memory_name entity    value
0    favorite   type     dish
1    favorite   name  chicken",['chicken'],1,Match,0.9781612157821656,"Information Items:
memory_name: food, entity: type, value: favorite food.
memory_name: food, entity: name, value: chicken.
memory_name: food, entity: name, value: hot dogs.
memory_name: food, entity: name, value: spaghetti.","           value
0  favorite food
1        chicken
2       hot dogs
3      spaghetti","     value
0     dish
1  chicken","     value _merge
0  chicken   both","           value      _merge
0  favorite food   left_only
1        chicken        both
2       hot dogs   left_only
3      spaghetti   left_only
4           dish  right_only",['chicken'],favorite food,left_only
"While we're on the subject of food, what is your favorite food?",oh my favorite food is chicken and hot dogs as a cute chicken and hot dogs and spaghetti,0ca4701a-f482-4a7b-8d52-432984975aa6,"  memory_name entity    value
0    favorite   type     dish
1    favorite   name  chicken",['chicken'],1,Match,0.9781612157821656,"Information Items:
memory_name: food, entity: type, value: favorite food.
memory_name: food, entity: name, value: chicken.
memory_name: food, entity: name, value: hot dogs.
memory_name: food, entity: name, value: spaghetti.","           value
0  favorite food
1        chicken
2       hot dogs
3      spaghetti","     value
0     dish
1  chicken","     value _merge
0  chicken   both","           value      _merge
0  favorite food   left_only
1        chicken        both
2       hot dogs   left_only
3      spaghetti   left_only
4           dish  right_only",['chicken'],chicken,both
"While we're on the subject of food, what is your favorite food?",oh my favorite food is chicken and hot dogs as a cute chicken and hot dogs and spaghetti,0ca4701a-f482-4a7b-8d52-432984975aa6,"  memory_name entity    value
0    favorite   type     dish
1    favorite   name  chicken",['chicken'],1,Match,0.9781612157821656,"Information Items:
memory_name: food, entity: type, value: favorite food.
memory_name: food, entity: name, value: chicken.
memory_name: food, entity: name, value: hot dogs.
memory_name: food, entity: name, value: spaghetti.","           value
0  favorite food
1        chicken
2       hot dogs
3      spaghetti","     value
0     dish
1  chicken","     value _merge
0  chicken   both","           value      _merge
0  favorite food   left_only
1        chicken        both
2       hot dogs   left_only
3      spaghetti   left_only
4           dish  right_only",['chicken'],hot dogs,left_only
"While we're on the subject of food, what is your favorite food?",oh my favorite food is chicken and hot dogs as a cute chicken and hot dogs and spaghetti,0ca4701a-f482-4a7b-8d52-432984975aa6,"  memory_name entity    value
0    favorite   type     dish
1    favorite   name  chicken",['chicken'],1,Match,0.9781612157821656,"Information Items:
memory_name: food, entity: type, value: favorite food.
memory_name: food, entity: name, value: chicken.
memory_name: food, entity: name, value: hot dogs.
memory_name: food, entity: name, value: spaghetti.","           value
0  favorite food
1        chicken
2       hot dogs
3      spaghetti","     value
0     dish
1  chicken","     value _merge
0  chicken   both","           value      _merge
0  favorite food   left_only
1        chicken        both
2       hot dogs   left_only
3      spaghetti   left_only
4           dish  right_only",['chicken'],spaghetti,left_only
"While we're on the subject of food, what is your favorite food?",oh my favorite food is chicken and hot dogs as a cute chicken and hot dogs and spaghetti,0ca4701a-f482-4a7b-8d52-432984975aa6,"  memory_name entity    value
0    favorite   type     dish
1    favorite   name  chicken",['chicken'],1,Match,0.9781612157821656,"Information Items:
memory_name: food, entity: type, value: favorite food.
memory_name: food, entity: name, value: chicken.
memory_name: food, entity: name, value: hot dogs.
memory_name: food, entity: name, value: spaghetti.","           value
0  favorite food
1        chicken
2       hot dogs
3      spaghetti","     value
0     dish
1  chicken","     value _merge
0  chicken   both","           value      _merge
0  favorite food   left_only
1        chicken        both
2       hot dogs   left_only
3      spaghetti   left_only
4           dish  right_only",['chicken'],dish,right_only
Got anything important planned tomorrow?,i'm going to church,0cb30981-d984-4a28-851b-8ee7508e824e,"  memory_name entity   value
1       place   name  church",['church'],1,Match,0.9851192831993104,"Information Items:
memory_name: place, entity: name, value: church.","    value
0  church","    value
0  church","    value _merge
0  church   both","    value _merge
0  church   both",['church'],church,both
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">James</say-as>?",no i'm going to the doctor's i won't be back until about 2,0cb8dfee-ddf3-48d8-a3df-1b1b2f357f4f,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9842000007629396,"Information Items:
memory_name: place, entity: name, value: doctor's.
memory_name: activity, entity: type, value: appointment.
memory_name: time, entity: name, value: 2 pm.","         value
0     doctor's
1  appointment
2         2 pm","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0     doctor's   left_only
1  appointment   left_only
2         2 pm   left_only
3     activity  right_only
4       doctor  right_only",[],doctor's,left_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">James</say-as>?",no i'm going to the doctor's i won't be back until about 2,0cb8dfee-ddf3-48d8-a3df-1b1b2f357f4f,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9842000007629396,"Information Items:
memory_name: place, entity: name, value: doctor's.
memory_name: activity, entity: type, value: appointment.
memory_name: time, entity: name, value: 2 pm.","         value
0     doctor's
1  appointment
2         2 pm","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0     doctor's   left_only
1  appointment   left_only
2         2 pm   left_only
3     activity  right_only
4       doctor  right_only",[],appointment,left_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">James</say-as>?",no i'm going to the doctor's i won't be back until about 2,0cb8dfee-ddf3-48d8-a3df-1b1b2f357f4f,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9842000007629396,"Information Items:
memory_name: place, entity: name, value: doctor's.
memory_name: activity, entity: type, value: appointment.
memory_name: time, entity: name, value: 2 pm.","         value
0     doctor's
1  appointment
2         2 pm","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0     doctor's   left_only
1  appointment   left_only
2         2 pm   left_only
3     activity  right_only
4       doctor  right_only",[],2 pm,left_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">James</say-as>?",no i'm going to the doctor's i won't be back until about 2,0cb8dfee-ddf3-48d8-a3df-1b1b2f357f4f,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9842000007629396,"Information Items:
memory_name: place, entity: name, value: doctor's.
memory_name: activity, entity: type, value: appointment.
memory_name: time, entity: name, value: 2 pm.","         value
0     doctor's
1  appointment
2         2 pm","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0     doctor's   left_only
1  appointment   left_only
2         2 pm   left_only
3     activity  right_only
4       doctor  right_only",[],activity,right_only
"I'd love to spend some time together, how about it <say-as interpret-as=""name"">James</say-as>?",no i'm going to the doctor's i won't be back until about 2,0cb8dfee-ddf3-48d8-a3df-1b1b2f357f4f,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9842000007629396,"Information Items:
memory_name: place, entity: name, value: doctor's.
memory_name: activity, entity: type, value: appointment.
memory_name: time, entity: name, value: 2 pm.","         value
0     doctor's
1  appointment
2         2 pm","      value
0  activity
1    doctor","Empty DataFrame
Columns: [value, _merge]
Index: []","         value      _merge
0     doctor's   left_only
1  appointment   left_only
2         2 pm   left_only
3     activity  right_only
4       doctor  right_only",[],doctor,right_only
How can I help you?,i have to go out to a doctor's appointment,0cc7801c-f786-409f-9615-9f228d60c3b4,"  memory_name entity           value
1    activity   type        activity
2    activity   name  doctor,meeting","['doctor,meeting']",1,Match,0.9851925373077391,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: place, entity: name, value: doctor's office.","             value
0      appointment
1  doctor's office","            value
0        activity
1  doctor,meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0      appointment   left_only
1  doctor's office   left_only
2         activity  right_only
3   doctor,meeting  right_only",[],appointment,left_only
How can I help you?,i have to go out to a doctor's appointment,0cc7801c-f786-409f-9615-9f228d60c3b4,"  memory_name entity           value
1    activity   type        activity
2    activity   name  doctor,meeting","['doctor,meeting']",1,Match,0.9851925373077391,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: place, entity: name, value: doctor's office.","             value
0      appointment
1  doctor's office","            value
0        activity
1  doctor,meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0      appointment   left_only
1  doctor's office   left_only
2         activity  right_only
3   doctor,meeting  right_only",[],doctor's office,left_only
How can I help you?,i have to go out to a doctor's appointment,0cc7801c-f786-409f-9615-9f228d60c3b4,"  memory_name entity           value
1    activity   type        activity
2    activity   name  doctor,meeting","['doctor,meeting']",1,Match,0.9851925373077391,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: place, entity: name, value: doctor's office.","             value
0      appointment
1  doctor's office","            value
0        activity
1  doctor,meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0      appointment   left_only
1  doctor's office   left_only
2         activity  right_only
3   doctor,meeting  right_only",[],activity,right_only
How can I help you?,i have to go out to a doctor's appointment,0cc7801c-f786-409f-9615-9f228d60c3b4,"  memory_name entity           value
1    activity   type        activity
2    activity   name  doctor,meeting","['doctor,meeting']",1,Match,0.9851925373077391,"Information Items:
memory_name: activity, entity: type, value: appointment.
memory_name: place, entity: name, value: doctor's office.","             value
0      appointment
1  doctor's office","            value
0        activity
1  doctor,meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","             value      _merge
0      appointment   left_only
1  doctor's office   left_only
2         activity  right_only
3   doctor,meeting  right_only",[],"doctor,meeting",right_only
Is there anything special planned for today?,medical appointment,0cda49e1-baa7-44f2-b2e0-f70f7df66f37,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.8740400671958923,"Information Items:
memory_name: activity, entity: type, value: medical appointment.","                 value
0  medical appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                 value      _merge
0  medical appointment   left_only
1             activity  right_only
2              meeting  right_only",[],medical appointment,left_only
Is there anything special planned for today?,medical appointment,0cda49e1-baa7-44f2-b2e0-f70f7df66f37,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.8740400671958923,"Information Items:
memory_name: activity, entity: type, value: medical appointment.","                 value
0  medical appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                 value      _merge
0  medical appointment   left_only
1             activity  right_only
2              meeting  right_only",[],activity,right_only
Is there anything special planned for today?,medical appointment,0cda49e1-baa7-44f2-b2e0-f70f7df66f37,"  memory_name entity     value
1    activity   type  activity
2    activity   name   meeting",['meeting'],1,Match,0.8740400671958923,"Information Items:
memory_name: activity, entity: type, value: medical appointment.","                 value
0  medical appointment","      value
0  activity
1   meeting","Empty DataFrame
Columns: [value, _merge]
Index: []","                 value      _merge
0  medical appointment   left_only
1             activity  right_only
2              meeting  right_only",[],meeting,right_only
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to the gym.,0ce317a1-91cd-428d-8b6f-0fa81d51f77f,"  memory_name entity value
1       place   name   gym",['gym'],1,Match,0.9790862202644348,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: going to the gym.","               value
0  physical activity
1   going to the gym","  value
0   gym","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1   going to the gym   left_only
2                gym  right_only",[],physical activity,left_only
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to the gym.,0ce317a1-91cd-428d-8b6f-0fa81d51f77f,"  memory_name entity value
1       place   name   gym",['gym'],1,Match,0.9790862202644348,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: going to the gym.","               value
0  physical activity
1   going to the gym","  value
0   gym","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1   going to the gym   left_only
2                gym  right_only",[],going to the gym,left_only
"Ah. Ok, I’m back to being me, elli cue. What are you going to do differently today now that you know how the stars are aligned?",i'm going to the gym.,0ce317a1-91cd-428d-8b6f-0fa81d51f77f,"  memory_name entity value
1       place   name   gym",['gym'],1,Match,0.9790862202644348,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: going to the gym.","               value
0  physical activity
1   going to the gym","  value
0   gym","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1   going to the gym   left_only
2                gym  right_only",[],gym,right_only
"So, I've gotta ask. What was the best thing that happened to you this week?",i got to talk to my daughter,0ce53ea2-fd61-48f1-8d5b-580387ecca3d,"    memory_name entity     value
0  relationship   type  daughter",['daughter'],1,Match,0.7700099945068359,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: communication.
memory_name: activity, entity: name, value: talking to daughter.","                 value
0             daughter
1        communication
2  talking to daughter","      value
0  daughter","      value _merge
0  daughter   both","                 value     _merge
0             daughter       both
1        communication  left_only
2  talking to daughter  left_only",['daughter'],daughter,both
"So, I've gotta ask. What was the best thing that happened to you this week?",i got to talk to my daughter,0ce53ea2-fd61-48f1-8d5b-580387ecca3d,"    memory_name entity     value
0  relationship   type  daughter",['daughter'],1,Match,0.7700099945068359,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: communication.
memory_name: activity, entity: name, value: talking to daughter.","                 value
0             daughter
1        communication
2  talking to daughter","      value
0  daughter","      value _merge
0  daughter   both","                 value     _merge
0             daughter       both
1        communication  left_only
2  talking to daughter  left_only",['daughter'],communication,left_only
"So, I've gotta ask. What was the best thing that happened to you this week?",i got to talk to my daughter,0ce53ea2-fd61-48f1-8d5b-580387ecca3d,"    memory_name entity     value
0  relationship   type  daughter",['daughter'],1,Match,0.7700099945068359,"Information Items:
memory_name: relationship, entity: type, value: daughter.
memory_name: activity, entity: type, value: communication.
memory_name: activity, entity: name, value: talking to daughter.","                 value
0             daughter
1        communication
2  talking to daughter","      value
0  daughter","      value _merge
0  daughter   both","                 value     _merge
0             daughter       both
1        communication  left_only
2  talking to daughter  left_only",['daughter'],talking to daughter,left_only
Leaving So soon? Where are you going?,for a walk,0cecad24-13b9-4811-a8ea-f0b64d0d5898,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9901217818260192,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],physical activity,left_only
Leaving So soon? Where are you going?,for a walk,0cecad24-13b9-4811-a8ea-f0b64d0d5898,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9901217818260192,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],walk,left_only
Leaving So soon? Where are you going?,for a walk,0cecad24-13b9-4811-a8ea-f0b64d0d5898,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9901217818260192,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],activity,right_only
Leaving So soon? Where are you going?,for a walk,0cecad24-13b9-4811-a8ea-f0b64d0d5898,"  memory_name entity     value
1    activity   type  activity
2    activity   name   walking",['walking'],1,Match,0.9901217818260192,"Information Items:
memory_name: activity, entity: type, value: physical activity.
memory_name: activity, entity: name, value: walk.","               value
0  physical activity
1               walk","      value
0  activity
1   walking","Empty DataFrame
Columns: [value, _merge]
Index: []","               value      _merge
0  physical activity   left_only
1               walk   left_only
2           activity  right_only
3            walking  right_only",[],walking,right_only
"Hey, what about you , what's a hobby that you like to do throughout the week?",i i do read a lot,0cf3ce4f-7297-440b-996d-49f861c4189c,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name  reading",['reading'],1,Match,0.9709657430648804,"Information Items:
memory_name: hobby, entity: type, value: reading.","     value
0  reading","     value
0  hobbies
1  reading","     value _merge
0  reading   both","     value      _merge
0  reading        both
1  hobbies  right_only",['reading'],reading,both
"Hey, what about you , what's a hobby that you like to do throughout the week?",i i do read a lot,0cf3ce4f-7297-440b-996d-49f861c4189c,"  memory_name entity    value
0    activity   type  hobbies
1    activity   name  reading",['reading'],1,Match,0.9709657430648804,"Information Items:
memory_name: hobby, entity: type, value: reading.","     value
0  reading","     value
0  hobbies
1  reading","     value _merge
0  reading   both","     value      _merge
0  reading        both
1  hobbies  right_only",['reading'],hobbies,right_only
What was it?,working in a library,0d44089e-fea2-4ac7-bdfe-1a1c2fef8f49,"  memory_name entity    value
1       place   name  library",['library'],1,Match,0.965634286403656,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: working in a library.","                  value
0                  work
1  working in a library","     value
0  library","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0                  work   left_only
1  working in a library   left_only
2               library  right_only",[],work,left_only
What was it?,working in a library,0d44089e-fea2-4ac7-bdfe-1a1c2fef8f49,"  memory_name entity    value
1       place   name  library",['library'],1,Match,0.965634286403656,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: working in a library.","                  value
0                  work
1  working in a library","     value
0  library","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0                  work   left_only
1  working in a library   left_only
2               library  right_only",[],working in a library,left_only
What was it?,working in a library,0d44089e-fea2-4ac7-bdfe-1a1c2fef8f49,"  memory_name entity    value
1       place   name  library",['library'],1,Match,0.965634286403656,"Information Items:
memory_name: activity, entity: type, value: work.
memory_name: activity, entity: name, value: working in a library.","                  value
0                  work
1  working in a library","     value
0  library","Empty DataFrame
Columns: [value, _merge]
Index: []","                  value      _merge
0                  work   left_only
1  working in a library   left_only
2               library  right_only",[],library,right_only
let's try again. maybe say it a bit differently this time.,i work at a grocery store,0d46fbb4-aa43-4eb6-8673-b93c55d06612,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9775721430778505,"Information Items:
memory_name: occupation, entity: type, value: work.
memory_name: place, entity: name, value: grocery store.","           value
0           work
1  grocery store","      value
0  activity
1      work","  value _merge
0  work   both","           value      _merge
0           work        both
1  grocery store   left_only
2       activity  right_only",['work'],work,both
let's try again. maybe say it a bit differently this time.,i work at a grocery store,0d46fbb4-aa43-4eb6-8673-b93c55d06612,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9775721430778505,"Information Items:
memory_name: occupation, entity: type, value: work.
memory_name: place, entity: name, value: grocery store.","           value
0           work
1  grocery store","      value
0  activity
1      work","  value _merge
0  work   both","           value      _merge
0           work        both
1  grocery store   left_only
2       activity  right_only",['work'],grocery store,left_only
let's try again. maybe say it a bit differently this time.,i work at a grocery store,0d46fbb4-aa43-4eb6-8673-b93c55d06612,"  memory_name entity     value
1    activity   type  activity
2    activity   name      work",['work'],1,Match,0.9775721430778505,"Information Items:
memory_name: occupation, entity: type, value: work.
memory_name: place, entity: name, value: grocery store.","           value
0           work
1  grocery store","      value
0  activity
1      work","  value _merge
0  work   both","           value      _merge
0           work        both
1  grocery store   left_only
2       activity  right_only",['work'],activity,right_only
How can I help you?,say hello to my friend judy,0d5feae5-da5e-4c77-bc60-ad6daf702cf1,"    memory_name entity   value
0  relationship   type  friend",['friend'],1,Match,0.709509551525116,"Information Items:
memory_name: relationship, entity: type, value: friend.
memory_name: relationship, entity: name, value: Judy.","    value
0  friend
1    Judy","    value
0  friend","    value _merge
0  friend   both","    value     _merge
0  friend       both
1    Judy  left_only",['friend'],friend,both
How can I help you?,say hello to my friend judy,0d5feae5-da5e-4c77-bc60-ad6daf702cf1,"    memory_name entity   value
0  relationship   type  friend",['friend'],1,Match,0.709509551525116,"Information Items:
memory_name: relationship, entity: type, value: friend.
memory_name: relationship, entity: name, value: Judy.","    value
0  friend
1    Judy","    value
0  friend","    value _merge
0  friend   both","    value     _merge
0  friend       both
1    Judy  left_only",['friend'],Judy,left_only
"Oh I'm curious, where did you go?",the doctor,0d723775-dc6c-484a-bbcd-3f42a9c3054b,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9823861122131348,"Information Items:
memory_name: place, entity: name, value: doctor.","    value
0  doctor","      value
0  activity
1    doctor","    value _merge
0  doctor   both","      value      _merge
0    doctor        both
1  activity  right_only",['doctor'],doctor,both
"Oh I'm curious, where did you go?",the doctor,0d723775-dc6c-484a-bbcd-3f42a9c3054b,"  memory_name entity     value
1    activity   type  activity
2    activity   name    doctor",['doctor'],1,Match,0.9823861122131348,"Information Items:
memory_name: place, entity: name, value: doctor.","    value
0  doctor","      value
0  activity
1    doctor","    value _merge
0  doctor   both","      value      _merge
0    doctor        both
1  activity  right_only",['doctor'],activity,right_only
Do you have 30 seconds for some gentle breathing?,no i'm cooking dinner,0d72bee5-2278-4feb-9e42-d77d60ddde91,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9936531782150269,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: cooking dinner.","            value
0            meal
1  cooking dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","            value      _merge
0            meal   left_only
1  cooking dinner   left_only
2        activity  right_only
3         cooking  right_only",[],meal,left_only
Do you have 30 seconds for some gentle breathing?,no i'm cooking dinner,0d72bee5-2278-4feb-9e42-d77d60ddde91,"  memory_name entity     value
0    activity   type  activity
1    activity   name   cooking",['cooking'],1,Match,0.9936531782150269,"Information Items:
memory_name: activity, entity: type, value: meal.
memory_name: activity, entity: name, value: cooking dinner.","            value
0            meal
1  cooking dinner","      value
0  activity
1   cooking","Empty DataFrame
Columns: [value, _merge]
Index: []","            value      _merge
0            meal   left_only
1  cooking dinner   left_only
2        activity  right_only
3         cooking  right_only",[],cooking dinner,left_only
